problem_link,problem_name,num_occur,difficulty
https://leetcode.com/problems/middle-of-the-linked-list/,Middle of the Linked List,2,Easy
https://leetcode.com/problems/find-the-duplicate-number/,Find the Duplicate Number,2,Medium
https://leetcode.com/problems/reverse-bits/,Reverse Bits,3,Easy 
