problem_link,problem_name,num_occur,difficulty
https://leetcode.com/problems/k-closest-points-to-origin/,K Closest Points to Origin,5,Easy
https://leetcode.com/problems/product-of-array-except-self/,Product of Array Except Self,13,Medium
