problem_link,problem_name,num_occur,difficulty
https://leetcode.com/problems/number-of-substrings-containing-all-three-characters/,Number of Substrings Containing All Three Characters,1,Medium
https://leetcode.com/problems/freedom-trail/,Freedom Trail,3,Hard 
https://leetcode.com/problems/sliding-window-maximum/,Sliding Window Maximum,2,Hard
