problem_link,problem_name,num_occur,difficulty
https://leetcode.com/problems/check-if-word-is-valid-after-substitutions/,Check If Word Is Valid After Substitutions,1,Medium
https://leetcode.com/problems/compare-version-numbers/,Compare Version Numbers,2,Easy
https://leetcode.com/problems/sudoku-solver/,Sudoku Solver,2,Hard                                                                          
