problem_link,problem_name,num_occur,difficulty
https://leetcode.com/problems/maximum-product-of-splitted-binary-tree/,Maximum Product of Splitted Binary Tree,4,Medium
https://leetcode.com/problems/top-k-frequent-words/,Top K Frequent Words,2,Medium 
https://leetcode.com/problems/power-of-four/,Power of Four,Wix,Easy
https://leetcode.com/problems/multiply-strings/,Multiply Strings,4,Medium                                                                        
